,price,year,manufacturer,condition,odometer,type,group
11489,16900,2010.0,toyota,excellent,179600.0,pickup,1
11490,4750,2002.0,toyota,excellent,188395.0,SUV,1
11491,8750,2004.0,toyota,excellent,136726.0,SUV,1
11492,6999,2008.0,infiniti,excellent,138275.0,coupe,2
11493,6999,2013.0,hyundai,excellent,131010.0,sedan,2
11494,4950,2004.0,lexus,excellent,142498.0,sedan,2
11496,7950,2009.0,bmw,excellent,90707.0,sedan,3
11497,8950,2006.0,acura,excellent,81652.0,SUV,3
11498,13995,2016.0,toyota,like new,47500.0,sedan,1
11501,7577,2014.0,volkswagen,excellent,80521.0,sedan,1
11502,6450,2010.0,mini,excellent,82658.0,hatchback,1
11503,16585,2011.0,jeep,excellent,154210.0,SUV,2
11505,4850,2012.0,fiat,excellent,130296.0,convertible,3
11506,6999,2011.0,chevrolet,excellent,103565.0,SUV,3
11507,6750,2012.0,buick,excellent,105729.0,sedan,3
11508,6450,2007.0,bmw,excellent,143092.0,sedan,3
11509,6450,2008.0,bmw,excellent,153327.0,sedan,3
11510,2500,2001.0,ford,good,221659.0,pickup,2
11511,9950,2013.0,bmw,excellent,126371.0,sedan,3
11512,7850,2012.0,volkswagen,excellent,96720.0,sedan,1
11513,5250,2008.0,audi,excellent,140725.0,sedan,3
11514,5250,2008.0,subaru,excellent,121281.0,wagon,1
11515,7999,2011.0,honda,excellent,160597.0,SUV,2
11516,4450,2007.0,nissan,excellent,67110.0,hatchback,1
11517,9950,2009.0,rover,excellent,131345.0,SUV,1
11518,9325,2015.0,mini,excellent,80000.0,hatchback,1
11519,6999,2009.0,nissan,excellent,109695.0,SUV,1
11520,9950,2007.0,chevrolet,excellent,117395.0,SUV,3
11521,6650,2011.0,volvo,excellent,122988.0,sedan,1
11522,4999,2011.0,mitsubishi,excellent,120130.0,SUV,1
11523,3999,2005.0,mazda,excellent,133826.0,wagon,1
11524,3999,2009.0,mazda,excellent,100935.0,sedan,1
11525,4999,2012.0,mazda,excellent,153124.0,wagon,1
11526,2999,2000.0,lincoln,excellent,98695.0,sedan,2
11527,5450,2011.0,kia,excellent,173173.0,SUV,2
11528,5450,2005.0,honda,excellent,157097.0,SUV,2
11529,3999,2006.0,honda,excellent,181021.0,mini-van,2
11530,8550,2002.0,ford,excellent,73527.0,pickup,2
11531,4999,2002.0,ford,excellent,140323.0,pickup,2
11532,1999,2006.0,ford,excellent,210740.0,wagon,2
11533,6450,2007.0,ford,excellent,87066.0,pickup,2
11534,5575,2009.0,ford,excellent,133976.0,SUV,2
11535,7999,2014.0,ford,excellent,133054.0,SUV,2
11536,6999,2012.0,dodge,excellent,172561.0,SUV,3
11538,4450,2011.0,volkswagen,excellent,129440.0,sedan,1
11539,3999,1998.0,toyota,excellent,129853.0,mini-van,1
11540,1999,1999.0,lincoln,excellent,140987.0,sedan,2
11541,2650,2000.0,honda,excellent,173361.0,SUV,2
11542,3650,2004.0,nissan,excellent,152491.0,SUV,1
11543,3999,2006.0,jeep,excellent,146125.0,SUV,2
11544,3999,2002.0,gmc,excellent,168110.0,SUV,2
11546,4950,2005.0,dodge,excellent,183551.0,pickup,3
11547,4999,2010.0,chevrolet,excellent,164915.0,SUV,3
11548,6999,2005.0,cadillac,excellent,140035.0,SUV,3
11549,2999,2002.0,jeep,excellent,143555.0,SUV,2
11550,2999,2010.0,ford,excellent,128099.0,sedan,2
11551,8999,2010.0,ford,excellent,235388.0,pickup,2
11552,2950,2006.0,volkswagen,excellent,100625.0,hatchback,1
11553,5999,2002.0,chevrolet,excellent,172525.0,pickup,3
11554,9295,2013.0,chrysler,excellent,123400.0,sedan,3
11563,8295,2008.0,lexus,excellent,139300.0,SUV,2
11566,7000,2006.0,ford,good,172000.0,truck,2
11567,6500,2005.0,lincoln,excellent,50000.0,sedan,2
11568,15877,2007.0,gmc,excellent,110410.0,truck,2
11569,13995,2013.0,ram,excellent,141685.0,pickup,1
11571,7800,2009.0,lexus,excellent,187000.0,SUV,2
11579,11500,2012.0,honda,excellent,93842.0,hatchback,2
11581,7495,2011.0,volkswagen,excellent,180542.0,sedan,1
11583,2100,2002.0,volkswagen,excellent,141840.0,hatchback,1
11584,4350,2006.0,subaru,excellent,183000.0,wagon,1
11589,2000,2005.0,jeep,fair,16500.0,SUV,2
11590,10995,2007.0,toyota,excellent,172000.0,truck,1
11592,6299,2011.0,nissan,excellent,113942.0,SUV,1
11597,6980,2011.0,ford,excellent,161000.0,truck,2
11600,0,2019.0,chevrolet,excellent,27570.0,truck,3
11601,9995,2014.0,kia,good,123000.0,SUV,2
11603,8995,2014.0,chevrolet,good,89000.0,sedan,3
11604,3995,2007.0,honda,good,225000.0,sedan,2
11605,3995,1998.0,buick,good,139000.0,sedan,3
11606,5995,2006.0,kia,good,74000.0,SUV,2
11607,7995,2014.0,ford,good,91000.0,sedan,2
11608,6995,2010.0,chevrolet,good,91000.0,van,3
11609,6995,2012.0,nissan,good,91000.0,sedan,1
11610,7995,2013.0,chevrolet,good,78000.0,sedan,3
11611,7995,2008.0,honda,good,157000.0,SUV,2
11612,6995,2012.0,chevrolet,good,92000.0,sedan,3
11613,9995,2013.0,kia,good,87000.0,sedan,2
11614,9995,2015.0,chevrolet,good,73000.0,sedan,3
11617,22900,2005.0,chevrolet,excellent,48500.0,truck,3
11618,3200,2005.0,toyota,good,234632.0,mini-van,1
11620,2900,2010.0,hyundai,good,186650.0,wagon,2
11626,19400,2016.0,jeep,good,42301.0,other,2
11628,14100,2013.0,honda,good,48489.0,coupe,2
11629,22400,2017.0,honda,good,13874.0,coupe,2
11632,2500,2006.0,ram,good,172925.0,pickup,1
11635,2400,2008.0,nissan,good,232108.0,sedan,1
11636,2195,2003.0,mitsubishi,excellent,186324.0,hatchback,1
11638,0,2009.0,toyota,excellent,185959.0,sedan,1
11640,8500,2007.0,ford,like new,84.0,convertible,2
11646,270,2014.0,chevrolet,good,81787.0,pickup,3
11647,344,2017.0,chevrolet,good,19481.0,pickup,3
11648,329,2018.0,chevrolet,good,48551.0,pickup,3
11649,195,2016.0,chevrolet,good,69843.0,other,3
11650,9000,2015.0,dodge,excellent,120000.0,sedan,3
11652,2250,2003.0,chevrolet,good,166290.0,SUV,3
11654,3100,2004.0,bmw,excellent,130145.0,sedan,3
11655,0,2012.0,nissan,excellent,100834.0,sedan,1
11656,29900,2014.0,nissan,good,12693.0,coupe,1
11657,20200,2012.0,chevrolet,good,16684.0,coupe,3
11661,29800,2012.0,mercedes-benz,good,49788.0,other,1
11662,17900,2017.0,chevrolet,good,20609.0,other,3
11664,13600,2011.0,hyundai,good,63443.0,other,2
11665,15700,2016.0,buick,good,42873.0,other,3
11666,15100,2015.0,jeep,good,46296.0,other,2
11667,18700,2017.0,lincoln,good,39816.0,other,2
11668,18600,2017.0,toyota,good,39956.0,other,1
11669,13999,2011.0,ford,excellent,118322.0,truck,2
11672,16800,2016.0,nissan,good,63491.0,other,1
11673,17000,2017.0,chevrolet,good,44520.0,other,3
11674,13500,2016.0,jeep,good,66618.0,other,2
11676,5555,2005.0,chrysler,excellent,55428.0,convertible,3
11681,9995,2010.0,ram,excellent,193392.0,pickup,1
11683,16499,2010.0,ford,like new,131513.0,van,2
11693,7900,2008.0,toyota,excellent,0.0,SUV,1
11696,0,2018.0,gmc,good,10329.0,pickup,2
11697,0,2016.0,chevrolet,good,69843.0,other,3
11698,0,2014.0,chevrolet,good,81787.0,pickup,3
11699,0,2013.0,cadillac,good,102491.0,sedan,3
11701,3475,2006.0,toyota,good,139249.0,sedan,1
11704,2500,1999.0,lexus,good,164235.0,SUV,2
11708,26100,2015.0,ram,good,39098.0,pickup,1
11709,24800,2016.0,ram,good,23156.0,pickup,1
11710,20200,2016.0,ford,good,29556.0,pickup,2
11711,29900,2015.0,ram,good,50656.0,pickup,1
11713,25400,2014.0,toyota,good,55829.0,pickup,1
11714,23200,2014.0,ram,good,25176.0,pickup,1
11715,6495,2008.0,toyota,excellent,151000.0,pickup,1
11716,5400,2006.0,honda,good,136000.0,sedan,2
11717,6495,2010.0,toyota,excellent,93000.0,sedan,1
11718,10995,2015.0,honda,excellent,51000.0,sedan,2
11722,27000,2005.0,ford,like new,69100.0,truck,2
11728,4800,2000.0,chevrolet,excellent,124000.0,SUV,3
11729,3125,2007.0,ford,good,170000.0,sedan,2
11732,6500,2012.0,honda,excellent,156200.0,coupe,2
11736,25900,2016.0,ford,excellent,46800.0,truck,2
11739,0,2016.0,mercedes-benz,excellent,33252.0,sedan,1
11741,6990,2010.0,subaru,excellent,161000.0,SUV,1
11744,3000,2010.0,chevrolet,good,139400.0,sedan,3
11747,2500,2008.0,hyundai,excellent,239080.0,van,2
11749,5800,2004.0,lexus,excellent,213021.0,SUV,2
11750,16000,1999.0,chevrolet,excellent,123000.0,pickup,3
11751,2900,2005.0,toyota,good,186540.0,sedan,1
11755,4200,2005.0,toyota,good,150000.0,sedan,1
11757,5000,2010.0,honda,good,176000.0,sedan,2
11768,2900,2007.0,chrysler,excellent,179445.0,mini-van,3
11772,3100,1998.0,ford,excellent,223.0,pickup,2
11781,1800,2006.0,honda,fair,198.0,mini-van,2
11782,3500,2004.0,jeep,good,195804.0,SUV,2
11783,3500,1999.0,dodge,good,139000.0,truck,3
11784,14500,2017.0,chevrolet,like new,29182.0,truck,3
11785,3999,2005.0,chevrolet,excellent,246584.0,SUV,3
11787,3899,2005.0,toyota,excellent,170371.0,hatchback,1
11794,0,2016.0,dodge,excellent,59467.0,sedan,3
11801,4800,2007.0,chrysler,good,150000.0,sedan,3
11803,22000,2006.0,jeep,good,14883.0,SUV,2
11810,2950,2009.0,nissan,good,150.0,sedan,1
11811,17500,2007.0,toyota,excellent,159000.0,SUV,1
11812,5200,2003.0,chevrolet,good,181473.0,SUV,3
11813,19800,2012.0,jeep,good,90278.0,other,2
11814,7800,1999.0,chevrolet,excellent,178000.0,SUV,3
11816,700,1999.0,ford,salvage,202853.0,SUV,2
11817,9995,2009.0,ford,excellent,173421.0,truck,2
11818,6500,2004.0,ford,excellent,92000.0,convertible,2
11821,16000,2018.0,hyundai,good,40318.0,other,2
11822,16000,2017.0,jeep,good,43113.0,other,2
11824,5800,2014.0,nissan,excellent,95138.0,sedan,1
11825,0,2014.0,chevrolet,excellent,105506.0,truck,3
11830,8200,2009.0,honda,good,141000.0,SUV,2
11831,17300,2017.0,chevrolet,good,38037.0,other,3
11833,26495,2008.0,chevrolet,excellent,156558.0,truck,3
11835,0,2012.0,ford,excellent,51714.0,coupe,2
11837,4500,2012.0,mazda,good,141850.0,sedan,1
11840,23500,2008.0,ford,excellent,78000.0,truck,2
11842,22300,2018.0,jeep,good,29881.0,other,2
11844,14350,2011.0,lexus,excellent,106103.0,SUV,2
11845,6750,2015.0,volkswagen,excellent,106789.0,sedan,1
11847,13500,2007.0,chevrolet,excellent,122966.0,SUV,3
11849,11350,2014.0,mitsubishi,excellent,99804.0,SUV,1
11851,500,2003.0,hyundai,good,190000.0,hatchback,2
11857,2200,2006.0,volkswagen,good,215504.0,hatchback,1
11861,25900,2019.0,ram,good,2896.0,pickup,1
11862,22300,2013.0,ram,good,48276.0,pickup,1
11863,25100,2014.0,chevrolet,good,58403.0,pickup,3
11864,25600,2016.0,ram,good,48705.0,pickup,1
11866,27700,2018.0,nissan,good,12088.0,pickup,1
11867,3200,2008.0,honda,good,242000.0,mini-van,2
11872,9500,2005.0,dodge,excellent,75000.0,pickup,3
11874,26900,2011.0,ram,excellent,170500.0,truck,1
11880,17600,2017.0,kia,good,16760.0,other,2
11882,26600,2015.0,chevrolet,good,11350.0,coupe,3
11883,28600,2014.0,jaguar,good,50241.0,coupe,2
11884,15600,2011.0,ford,good,36088.0,coupe,2
11885,19100,2015.0,honda,good,39148.0,coupe,2
11886,13900,2015.0,hyundai,good,41552.0,coupe,2
11894,15600,2017.0,chevrolet,good,35533.0,other,3
11895,14900,2017.0,ford,good,33972.0,other,2
11896,17000,2012.0,mercedes-benz,good,64674.0,other,1
11907,5500,2007.0,toyota,excellent,149899.0,hatchback,1
11910,310,2016.0,chevrolet,good,57246.0,pickup,3
11911,154,2013.0,cadillac,good,102491.0,sedan,3
11912,293,2018.0,gmc,good,10329.0,pickup,2
11913,303,2018.0,gmc,good,15239.0,pickup,2
11917,0,2003.0,chevrolet,excellent,223207.0,SUV,3
11919,21200,2015.0,infiniti,good,31516.0,coupe,2
11921,15400,2016.0,kia,good,60111.0,other,2
11923,5,2005.0,acura,excellent,148500.0,sedan,3
11924,5300,2012.0,ford,excellent,130000.0,hatchback,2
11926,27850,2018.0,acura,excellent,73000.0,SUV,3
11927,3250,2006.0,honda,good,190540.0,mini-van,2
11928,23200,2012.0,gmc,good,73013.0,pickup,2
11937,2150,2007.0,mazda,excellent,198802.0,SUV,1
11938,13750,2016.0,honda,excellent,69400.0,SUV,2
11940,4000,2002.0,mercury,excellent,114247.0,SUV,1
11942,6000,2006.0,honda,good,156000.0,mini-van,2
11945,14500,2008.0,mercedes-benz,excellent,35000.0,convertible,1
11949,25999,2015.0,jeep,like new,52960.0,SUV,2
11953,11750,2015.0,ford,excellent,67450.0,sedan,2
11954,10500,2014.0,ford,excellent,89675.0,SUV,2
11956,8500,2010.0,chevrolet,good,174645.0,pickup,3
11957,3900,2002.0,honda,excellent,107.0,sedan,2
11959,8995,2009.0,infiniti,excellent,149389.0,convertible,2
11962,6495,2009.0,mini,excellent,119258.0,hatchback,1
11964,5495,2013.0,fiat,excellent,75059.0,hatchback,3
11968,2500,2003.0,honda,good,234000.0,coupe,2
11973,1800,2003.0,chevrolet,good,226000.0,SUV,3
11977,1600,2006.0,mazda,good,186000.0,sedan,1
11979,15000,2012.0,mercedes-benz,excellent,85000.0,SUV,1
11985,7995,2007.0,bmw,excellent,119675.0,sedan,3
11986,11995,2011.0,bmw,excellent,82600.0,coupe,3
11987,10995,2013.0,bmw,excellent,110075.0,SUV,3
11988,9995,2009.0,nissan,excellent,124492.0,pickup,1
11992,7950,2004.0,gmc,good,177300.0,truck,2
11995,16400,2012.0,bmw,good,64662.0,other,3
11997,2595,1998.0,honda,excellent,120190.0,coupe,2
11999,7295,2000.0,jeep,good,107300.0,SUV,2
12004,17500,2003.0,gmc,excellent,79883.0,pickup,2
12009,19998,2014.0,ford,excellent,141008.0,pickup,2
12012,16900,2017.0,buick,good,27613.0,other,3
12013,14900,2013.0,honda,good,88096.0,other,2
12014,16300,2015.0,jeep,good,39558.0,other,2
12015,17400,2017.0,ford,good,18829.0,other,2
12016,18700,2017.0,kia,good,29726.0,other,2
12017,16300,2017.0,chevrolet,good,23822.0,other,3
12018,14000,2013.0,nissan,good,68206.0,other,1
12019,20800,2016.0,nissan,good,55586.0,other,1
12031,1000,2002.0,hyundai,good,106987.0,sedan,2
12033,15999,2014.0,acura,excellent,79000.0,SUV,3
12034,15400,2013.0,honda,good,57341.0,coupe,2
12035,22300,2012.0,nissan,good,40612.0,other,1
12036,16200,2016.0,hyundai,good,28476.0,coupe,2
12037,16700,2014.0,chevrolet,good,69522.0,coupe,3
12040,26600,2017.0,honda,good,35213.0,pickup,2
12042,25300,2014.0,toyota,good,87650.0,pickup,1
12044,16600,2012.0,nissan,good,85632.0,pickup,1
12049,5500,2007.0,audi,excellent,133500.0,sedan,3
12050,9950,2012.0,bmw,excellent,162904.0,SUV,3
12052,3650,2011.0,dodge,excellent,103127.0,sedan,3
12055,21500,2010.0,ford,excellent,202000.0,pickup,2
12062,0,2014.0,jeep,excellent,84657.0,SUV,2
12066,15200,2016.0,buick,good,12286.0,other,3
12068,8700,2009.0,mercedes-benz,good,187000.0,sedan,1
12070,0,2018.0,hyundai,excellent,44832.0,SUV,2
12073,0,2015.0,ford,excellent,96184.0,truck,2
12074,0,2002.0,ford,excellent,248078.0,truck,2
12077,0,2019.0,ram,excellent,12522.0,truck,1
12079,0,2015.0,rover,excellent,35111.0,SUV,1
12081,222,2016.0,honda,good,31143.0,other,2
12082,213,2012.0,acura,good,45910.0,sedan,3
12083,186,2009.0,chevrolet,good,190201.0,pickup,3
12084,0,2018.0,ford,excellent,41434.0,sedan,2
12086,21300,2017.0,dodge,good,15433.0,coupe,3
12088,0,2018.0,ford,excellent,44347.0,sedan,2
12091,0,2018.0,chevrolet,good,48551.0,pickup,3
12093,0,2009.0,chevrolet,good,190201.0,pickup,3
12094,0,2017.0,chevrolet,good,19481.0,pickup,3
12096,3600,2002.0,nissan,good,173000.0,SUV,1
12104,11500,1999.0,ram,good,124719.0,van,1
12105,2150,2002.0,honda,good,200540.0,sedan,2
12106,3200,2002.0,honda,excellent,193.0,coupe,2
12117,3499,2010.0,kia,excellent,164458.0,sedan,2
12118,1999,2006.0,nissan,good,141122.0,sedan,1
12123,3786,2003.0,ford,excellent,164352.0,SUV,2
12124,4992,2007.0,buick,excellent,111438.0,sedan,3
12125,7900,2008.0,lincoln,excellent,121000.0,SUV,2
12126,4995,2006.0,dodge,excellent,71096.0,mini-van,3
12127,4992,2007.0,dodge,excellent,170694.0,SUV,3
12128,13995,2006.0,ford,good,136570.0,van,2
12129,5495,2005.0,mini,excellent,100417.0,hatchback,1
12131,8400,2014.0,hyundai,like new,69000.0,sedan,2
12132,6995,2002.0,ram,good,152078.0,pickup,1
12133,9995,2004.0,ford,excellent,113713.0,pickup,2
12134,14995,2012.0,chevrolet,excellent,128178.0,SUV,3
12137,4992,2006.0,cadillac,excellent,120889.0,sedan,3
12143,4988,2009.0,cadillac,excellent,147687.0,sedan,3
12149,7995,2005.0,ford,good,88557.0,van,2
12153,10995,2015.0,honda,excellent,51000.0,sedan,2
12159,9350,2011.0,volkswagen,excellent,71888.0,SUV,1
12161,4650,2012.0,chevrolet,excellent,102848.0,sedan,3
12162,12550,2016.0,nissan,excellent,90317.0,SUV,1
12164,9150,2010.0,lexus,excellent,141155.0,sedan,2
12165,8650,2007.0,gmc,excellent,120175.0,SUV,2
12169,7150,2011.0,acura,excellent,125727.0,sedan,3
12170,4995,2007.0,ford,excellent,124050.0,sedan,2
12182,6495,2008.0,toyota,excellent,151000.0,pickup,1
12183,4000,2005.0,honda,excellent,136.0,sedan,2
12186,6495,2010.0,toyota,excellent,93000.0,sedan,1
12191,1800,2003.0,kia,fair,215739.0,sedan,2
12192,2800,2007.0,jeep,good,160000.0,SUV,2
12194,2800,2010.0,mazda,fair,160000.0,SUV,1
12201,5000,2007.0,lincoln,fair,197575.0,SUV,2
12205,4650,2013.0,chrysler,excellent,112286.0,sedan,3
12207,3995,2012.0,chevrolet,excellent,122407.0,sedan,3
12208,4150,2005.0,toyota,excellent,144096.0,sedan,1
12209,2150,2005.0,chevrolet,good,133475.0,SUV,3
12211,13495,2017.0,chevrolet,excellent,124627.0,mini-van,3
12212,7150,2007.0,acura,excellent,121085.0,SUV,3
12214,5650,2012.0,ford,excellent,116860.0,sedan,2
12215,4150,2010.0,honda,excellent,118647.0,sedan,2
12216,6650,2007.0,chevrolet,excellent,163687.0,SUV,3
12218,3999,2001.0,honda,good,199153.0,coupe,2
12219,4999,2008.0,chevrolet,good,117135.0,sedan,3
12220,3999,2005.0,hyundai,good,145868.0,sedan,2
12221,6495,2003.0,ford,good,181902.0,truck,2
12222,3999,2004.0,ford,good,157622.0,SUV,2
12223,6650,2013.0,ford,excellent,105135.0,SUV,2
12224,2400,2002.0,pontiac,good,159000.0,coupe,1
12225,4995,2001.0,ram,excellent,91022.0,pickup,1
12228,15000,2008.0,ford,good,194250.0,pickup,2
12229,21000,1999.0,chevrolet,excellent,87000.0,coupe,3
12235,26975,2018.0,ford,new,3200.0,pickup,2
12237,3999,2012.0,volkswagen,excellent,183940.0,sedan,1
12242,18995,2009.0,chevrolet,good,119025.0,pickup,3
12244,1800,2005.0,volkswagen,good,147000.0,convertible,1
12245,8500,2013.0,volkswagen,excellent,77043.0,hatchback,1
12246,14995,2013.0,ford,excellent,136735.0,pickup,2
12248,8500,2004.0,pontiac,excellent,149289.0,coupe,1
12249,8500,2009.0,nissan,excellent,131899.0,SUV,1
12250,8995,2012.0,honda,excellent,115450.0,coupe,2
12251,22995,2015.0,chevrolet,excellent,64650.0,pickup,3
12254,7995,2015.0,jeep,excellent,84000.0,SUV,2
12261,2800,2002.0,bmw,good,245000.0,sedan,3
12278,24900,2015.0,ford,excellent,105600.0,truck,2
12284,20900,2016.0,ram,excellent,139700.0,truck,1
12294,12999,2009.0,chevrolet,excellent,182009.0,bus,3
12295,4250,2002.0,toyota,excellent,174000.0,SUV,1
12297,19500,2009.0,mercedes-benz,excellent,94318.0,sedan,1
12302,2900,2008.0,chevrolet,excellent,210056.0,SUV,3
12303,3600,2009.0,subaru,excellent,165777.0,wagon,1
12304,3200,2011.0,mazda,excellent,212646.0,SUV,1
12305,3200,2000.0,volkswagen,excellent,64108.0,wagon,1
12308,2900,2007.0,chevrolet,excellent,132270.0,sedan,3
12309,3600,2006.0,audi,good,103565.0,wagon,3
12310,3500,2008.0,ford,like new,125746.0,wagon,2
12312,4500,2007.0,pontiac,excellent,67000.0,sedan,1
12313,3100,2003.0,honda,excellent,179201.0,van,2
12320,0,2014.0,ram,excellent,105363.0,truck,1
12324,3200,2004.0,mitsubishi,excellent,127041.0,SUV,1
12325,11500,2009.0,bmw,like new,92000.0,sedan,3
12327,15200,2015.0,honda,excellent,94000.0,SUV,2
12328,5900,2007.0,acura,good,148854.0,sedan,3
12330,10000,2005.0,mercedes-benz,excellent,97000.0,sedan,1
12337,950,2007.0,jeep,fair,180781.0,SUV,2
12338,950,2006.0,honda,fair,208320.0,sedan,2
12344,1000,2007.0,buick,fair,202000.0,sedan,3
12346,15495,2013.0,toyota,excellent,33200.0,SUV,1
12347,9500,2011.0,ram,good,86250.0,SUV,1
12348,4999,2008.0,volvo,excellent,138596.0,wagon,1
12350,2200,2002.0,volvo,good,232775.0,wagon,1
12352,2300,1998.0,honda,excellent,130000.0,sedan,2
12354,7800,2006.0,lexus,excellent,155801.0,hatchback,2
12356,4595,2004.0,chevrolet,excellent,224457.0,SUV,3
12372,2800,2001.0,mitsubishi,good,139921.0,sedan,1
12379,8000,2007.0,gmc,good,194500.0,truck,2
12381,11999,2015.0,toyota,excellent,65000.0,sedan,1
12386,16500,2011.0,ford,good,165000.0,pickup,2
12403,2000,2001.0,nissan,good,155266.0,sedan,1
12404,5995,2012.0,chevrolet,excellent,127260.0,SUV,3
12405,5000,2010.0,honda,good,150644.0,sedan,2
12406,1100,2004.0,jeep,fair,198500.0,SUV,2
12412,7295,2007.0,mercedes-benz,excellent,77325.0,sedan,1
12419,2500,2004.0,nissan,good,234796.0,SUV,1
12426,1500,2002.0,bmw,good,174000.0,sedan,3
12429,2000,2003.0,toyota,good,187279.0,sedan,1
12432,3899,2002.0,gmc,excellent,151632.0,SUV,2
12433,3399,2005.0,nissan,excellent,107344.0,sedan,1
12434,5500,2008.0,gmc,like new,137500.0,SUV,2
12435,7600,2010.0,bmw,excellent,141200.0,sedan,3
12437,2800,2008.0,chrysler,excellent,93549.0,convertible,3
12439,5500,2004.0,ford,good,130000.0,SUV,2
12440,12450,2007.0,toyota,excellent,178284.0,SUV,1
12446,1599,2000.0,chrysler,excellent,117234.0,convertible,3
12447,27998,2015.0,ford,excellent,154875.0,pickup,2
12448,3799,2008.0,nissan,excellent,113294.0,coupe,1
12452,9900,2007.0,toyota,good,153000.0,truck,1
12453,0,2013.0,cadillac,excellent,87688.0,SUV,3
12456,28000,2012.0,ford,excellent,199000.0,pickup,2
12461,21998,2012.0,ford,excellent,159100.0,pickup,2
12462,5000,2005.0,ford,good,152572.0,sedan,2
12466,29998,2013.0,ford,excellent,108230.0,pickup,2
12467,4800,2012.0,hyundai,excellent,148000.0,sedan,2
12468,21998,2014.0,ford,excellent,141491.0,pickup,2
12470,24998,2014.0,ford,excellent,170210.0,pickup,2
12475,5695,2004.0,lexus,excellent,152400.0,SUV,2
12476,22998,2008.0,chevrolet,excellent,41508.0,pickup,3
12477,13995,2013.0,acura,excellent,70250.0,SUV,3
12479,8195,2012.0,toyota,excellent,130400.0,hatchback,1
12481,3150,2003.0,ford,fair,160430.0,SUV,2
12483,9595,2012.0,chevrolet,good,91100.0,truck,3
12488,2199,2000.0,dodge,good,162565.0,mini-van,3
12490,4950,2000.0,toyota,excellent,198132.0,SUV,1
12496,9895,2011.0,ford,good,75900.0,truck,2
12506,4000,2007.0,honda,excellent,184980.0,SUV,2
12508,6995,2010.0,honda,good,112000.0,sedan,2
12510,4300,2009.0,volvo,excellent,135116.0,sedan,1
12511,2800,2007.0,dodge,good,170000.0,SUV,3
12515,15495,2017.0,ford,excellent,51900.0,SUV,2
12516,10895,2016.0,ford,excellent,84900.0,sedan,2
12517,9995,2012.0,chevrolet,excellent,53100.0,truck,3
12518,18695,2015.0,ford,excellent,101300.0,truck,2
12519,12995,2017.0,ford,excellent,86900.0,SUV,2
